CustGroup,Customer,CustomerName,TransactionDate,InvoiceDescription,DetailLineCount,AmountDue,OriginalAmount,Tax,CollectedCheckDate,CollectedCheckNumber,CollectedCheckAmount,CollectedImage,Notes
1,218996,ZYK Enterprises          ,41723,SERVICEALLIANCE     ,7,97.87,526648,239.26,41795.67089,2500,97.87,Images\AR_1_218996_2500.pdf,
1,205689,Equity Residential       ,41723,SERVICEALLIANCE     ,4,1969,1969,187.06,41795.67089,2705,1969,Images\AR_1_205689_2705.pdf,
1,205855,FAIRWINDS- NORTHPOINTE   ,41723,SERVICEALLIANCE     ,4,118.08,118.08,10.28,41795.67089,6208,118.08,Images\AR_1_205855_6208.pdf,
1,217755,VFS Fire & Security Servi,41723,SERVICEALLIANCE     ,4,370,370,32.2,41795.67089,1127,370,Images\AR_1_217755_1127.pdf,
1,203924,City of Spokane          ,41723,SERVICEALLIANCE     ,4,1837.58,1837.58,159.86,41795.67089,5031,1837.58,Images\AR_1_203924_5031.pdf,
1,203925,City of Spokane Fleet Svc,41723,SERVICEALLIANCE     ,4,236,236,20.54,41795.67089,3571,236,Images\AR_1_203925_3571.pdf,
1,208028,Innovate Washington      ,41723,SERVICEALLIANCE     ,4,402,402,34.98,41795.67089,689,402,Images\AR_1_208028_689.pdf,
1,216185,Sterling Bank            ,41723,SERVICEALLIANCE     ,4,306,306,26.62,41795.67089,4930,306,Images\AR_1_216185_4930.pdf,
1,209420,Kiemle & Hagood Company  ,41723,SERVICEALLIANCE     ,4,249.12,249.12,21.68,41795.67089,2550,249.12,Images\AR_1_209420_2550.pdf,
1,210900,Mukilteo School District ,41723,SERVICEALLIANCE     ,4,2275.24,2275.24,216.14,41795.67089,1703,2275.24,Images\AR_1_210900_1703.pdf,
1,210900,Mukilteo School District ,41723,SERVICEALLIANCE     ,4,1243,1243,118.08,41795.67089,1145,1243,Images\AR_1_210900_1145.pdf,
1,210900,Mukilteo School District ,41723,SERVICEALLIANCE     ,4,545,545,51.78,41795.67089,8413,545,Images\AR_1_210900_8413.pdf,
1,210900,Mukilteo School District ,41723,SERVICEALLIANCE     ,4,688,688,65.36,41795.67089,8958,688,Images\AR_1_210900_8958.pdf,
1,215518,Salvation Army           ,41723,SERVICEALLIANCE     ,4,3706.22,3706.22,352.1,41795.67089,9361,3706.22,Images\AR_1_215518_9361.pdf,
1,206174,Farestart                ,41723,SERVICEALLIANCE     ,4,1350.94,1350.94,128.34,41795.67089,1602,1350.94,Images\AR_1_206174_1602.pdf,
1,200999,Alley 24                 ,41723,SERVICEALLIANCE     ,4,1498.54,1498.54,142.36,41795.67089,3505,1498.54,Images\AR_1_200999_3505.pdf,
1,216914,Tacoma Main Library      ,41723,SERVICEALLIANCE     ,4,2664,2664,253.08,41795.67089,5958,2664,Images\AR_1_216914_5958.pdf,
1,200958,Alexandria Real Estate Eq,41724,SERVICEALLIANCE     ,5,5934.84,53348.73,722.94,41795.67089,7095,5934.84,Images\AR_1_200958_7095.pdf,
1,208751,Jo Anne Hacker           ,41724,SERVICEALLIANCE     ,8,6229.44,5511.8,356.5,41795.67089,3868,6229.44,Images\AR_1_208751_3868.pdf,
1,208904,Jones Lang LaSalle       ,41724,SERVICEALLIANCE     ,4,4575.54,4575.54,375.2,41795.67089,6765,4575.54,Images\AR_1_208904_6765.pdf,
1,203734,ChemTrade Logistics      ,41354,SERVICEALLIANCE     ,4,1576,1576,119.78,41795.67089,5251,1576,Images\AR_1_203734_5251.pdf,
1,205778,Evergreen Court Retiremen,41724,SERVICEALLIANCE     ,4,1292.86,1292.86,122.82,41795.67089,6768,1292.86,Images\AR_1_205778_6768.pdf,
1,217855,Verity Credit Union      ,41724,SERVICEALLIANCE     ,4,1949.76,1949.76,185.22,41795.67089,9910,1949.76,Images\AR_1_217855_9910.pdf,
1,218341,WOMENS UNIVERSITY CLUB   ,41724,SERVICEALLIANCE     ,4,12440.58,12440.58,1181.86,41795.67089,5249,12440.58,Images\AR_1_218341_5249.pdf,
1,215562,Saratoga Commercial Manag,41724,SERVICEALLIANCE     ,4,2153.7,2153.7,187.38,41795.67089,8211,2153.7,Images\AR_1_215562_8211.pdf,
1,219661,Roberson Building Company,41724,SERVICEALLIANCE     ,4,3776.1,3776.1,358.72,41795.67089,9055,3776.1,Images\AR_1_219661_9055.pdf,
1,210024,Larry Smith              ,41724,SERVICEALLIANCE     ,4,521,521,44.28,41795.67089,1169,521,Images\AR_1_210024_1169.pdf,
1,206779,GVA Kidder Mathews       ,41724,SERVICEALLIANCE     ,4,363.5,363.5,34.54,41795.67089,4655,363.5,Images\AR_1_206779_4655.pdf,
1,216940,Target Store             ,41724,SERVICEALLIANCE     ,4,1264.62,1264.62,103.7,41795.67089,9636,1264.62,Images\AR_1_216940_9636.pdf,
1,214344,Rexam                    ,41724,SERVICEALLIANCE     ,4,835,835,79.32,41795.67089,9496,835,Images\AR_1_214344_9496.pdf,
1,208904,Jones Lang LaSalle       ,41724,SERVICEALLIANCE     ,4,725,725,68.88,41795.67089,1903,725,Images\AR_1_208904_1903.pdf,
1,214344,Rexam                    ,41724,SERVICEALLIANCE     ,4,688,688,65.36,41795.67089,3610,688,Images\AR_1_214344_3610.pdf,
1,221124,DGSE Properties          ,41724,SERVICEALLIANCE     ,4,2186.58,2186.58,207.72,41795.67089,4679,2186.58,Images\AR_1_221124_4679.pdf,
1,217362,Tukwila School District  ,41724,SERVICEALLIANCE     ,4,584,584,55.48,41795.67089,8183,584,Images\AR_1_217362_8183.pdf,
1,208904,Jones Lang LaSalle       ,41724,SERVICEALLIANCE     ,4,918.16,918.16,87.22,41795.67089,6607,918.16,Images\AR_1_208904_6607.pdf,
1,208904,Jones Lang LaSalle       ,41724,SERVICEALLIANCE     ,4,1151.5,1151.5,109.4,41795.67089,2029,1151.5,Images\AR_1_208904_2029.pdf,
1,213436,Pike St Investors LLC    ,41724,SERVICEALLIANCE     ,4,2090,2090,198.56,41795.67089,4868,2090,Images\AR_1_213436_4868.pdf,
1,204835,David Gibson             ,41724,SERVICEALLIANCE     ,4,448,448,42.56,41795.67089,5569,448,Images\AR_1_204835_5569.pdf,
1,210776,Mill Works Supply        ,41724,SERVICEALLIANCE     ,4,448,448,42.56,41795.67089,4489,448,Images\AR_1_210776_4489.pdf,
1,218107,WBRPII                   ,41724,SERVICEALLIANCE     ,4,1041.42,1041.42,98.94,41795.67089,7538,1041.42,Images\AR_1_218107_7538.pdf,
1,206809,Garner Property Managemen,41724,SERVICEALLIANCE     ,4,448,448,42.56,41795.67089,3698,448,Images\AR_1_206809_3698.pdf,
1,208904,Jones Lang LaSalle       ,41724,SERVICEALLIANCE     ,4,427.5,427.5,40.62,41795.67089,5890,427.5,Images\AR_1_208904_5890.pdf,
1,203683,Champion Building /Dave M,41724,SERVICEALLIANCE     ,4,1316.08,1316.08,125.02,41795.67089,5791,1316.08,Images\AR_1_203683_5791.pdf,
1,208904,Jones Lang LaSalle       ,41724,SERVICEALLIANCE     ,4,1188.42,1188.42,112.9,41795.67089,2443,1188.42,Images\AR_1_208904_2443.pdf,
1,217820,Valley Hospital & Medical,41724,SERVICEALLIANCE     ,4,452,452,39.32,41795.67089,2297,452,Images\AR_1_217820_2297.pdf,
1,209589,LA Fitness               ,41724,SERVICEALLIANCE     ,4,840,840,70.56,41795.67089,1251,840,Images\AR_1_209589_1251.pdf,
1,209589,LA Fitness               ,41724,SERVICEALLIANCE     ,4,840,840,70.56,41795.67089,7345,840,Images\AR_1_209589_7345.pdf,
1,204043,Columbia Center Property ,41724,SERVICEALLIANCE     ,4,25554,25554,2427.64,41795.67089,4542,25554,Images\AR_1_204043_4542.pdf,
1,217821,Valley Medical Center    ,41724,SERVICEALLIANCE     ,4,6156,6156,584.82,41795.67089,6856,6156,Images\AR_1_217821_6856.pdf,
1,217821,Valley Medical Center    ,41724,SERVICEALLIANCE     ,4,1866,1866,177.28,41795.67089,2534,1866,Images\AR_1_217821_2534.pdf,
1,217821,Valley Medical Center    ,41724,SERVICEALLIANCE     ,4,1866,1866,177.28,41795.67089,377,1866,Images\AR_1_217821_377.pdf,
1,219333,Elliott West Properties B,41724,SERVICEALLIANCE     ,4,653.96,3044,289.18,41795.67089,4779,653.96,Images\AR_1_219333_4779.pdf,
1,213000,PROPERTY DEVELOPMENT     ,41724,SERVICEALLIANCE     ,4,1421,1421,135,41795.67089,836,1421,Images\AR_1_213000_836.pdf,
1,208513,JSH Properties           ,41724,SERVICEALLIANCE     ,4,584,584,55.48,41795.67089,5672,584,Images\AR_1_208513_5672.pdf,
1,217393,U of W Laundry           ,41724,SERVICEALLIANCE     ,4,1280,1280,121.6,41795.67089,7625,1280,Images\AR_1_217393_7625.pdf,
1,206228,Fifth Avenue Theatre     ,41724,SERVICEALLIANCE     ,4,700,700,66.5,41795.67089,886,700,Images\AR_1_206228_886.pdf,
1,201221,Arden Realty Inc Canyon P,41724,SERVICEALLIANCE     ,4,2112,2112,200.64,41795.67089,1472,2112,Images\AR_1_201221_1472.pdf,
1,215702,Seattle Opera Association,41724,SERVICEALLIANCE     ,4,1398,1398,132.82,41795.67089,5156,1398,Images\AR_1_215702_5156.pdf,
1,219554,Roosevelt Apartments     ,41724,SERVICEALLIANCE     ,4,1470.66,4188,364.36,41795.67089,7686,1470.66,Images\AR_1_219554_7686.pdf,
1,211537,Mosler Lofts             ,41724,SERVICEALLIANCE     ,4,9900,9900,940.5,41795.67089,8900,9900,Images\AR_1_211537_8900.pdf,
1,203974,Clise Properties         ,41724,SERVICEALLIANCE     ,4,1850,1850,175.76,41795.67089,3002,1850,Images\AR_1_203974_3002.pdf,
1,204928,Dept of Ecology Bldg Svcs,41724,SERVICEALLIANCE     ,4,21478,21478,1868.58,41795.67089,240,21478,Images\AR_1_204928_240.pdf,
1,204923,Department of Ecology    ,41724,SERVICEALLIANCE     ,4,1290,1290,112.24,41795.67089,8960,1290,Images\AR_1_204923_8960.pdf,
1,211968,Neil Walter Company      ,41724,SERVICEALLIANCE     ,4,1531.5,1531.5,143.96,41795.67089,5433,1531.5,Images\AR_1_211968_5433.pdf,
1,205666,Environmental Services #1,41724,SERVICEALLIANCE     ,4,8600,8600,817,41795.67089,7660,8600,Images\AR_1_205666_7660.pdf,
1,204928,Dept of Ecology Bldg Svcs,41724,SERVICEALLIANCE     ,4,10470,10470,910.9,41795.67089,761,10470,Images\AR_1_204928_761.pdf,
1,202287,Big Lots                 ,41724,SERVICEALLIANCE     ,4,2823.28,2823.28,268.22,41795.67089,3555,2823.28,Images\AR_1_202287_3555.pdf,
1,203974,Clise Properties         ,41724,SERVICEALLIANCE     ,4,1850,1850,175.76,41795.67089,2497,1850,Images\AR_1_203974_2497.pdf,
1,217418,UNICO PROPERTIES         ,41724,SERVICEALLIANCE     ,4,688,688,65.36,41795.67089,6871,688,Images\AR_1_217418_6871.pdf,
1,211968,Neil Walter Company      ,41724,SERVICEALLIANCE     ,4,3081,3081,292.7,41795.67089,9687,3081,Images\AR_1_211968_9687.pdf,
1,204928,Dept of Ecology Bldg Svcs,41724,SERVICEALLIANCE     ,4,491.96,491.96,42.8,41795.67089,2572,491.96,Images\AR_1_204928_2572.pdf,
1,210163,Limited Brands Invoice Pr,41724,SERVICEALLIANCE     ,4,2652.56,2652.56,252,41795.67089,4129,2652.56,Images\AR_1_210163_4129.pdf,
1,216014,Spacelabs Medical        ,41724,SERVICEALLIANCE     ,4,1416,1416,121.78,41795.67089,4696,1416,Images\AR_1_216014_4696.pdf,
1,211867,NW BLDG TECH             ,41724,SERVICEALLIANCE     ,4,644,644,61.18,41795.67089,9869,644,Images\AR_1_211867_9869.pdf,
1,210084,Legacy Partners I Tukwila,41724,SERVICEALLIANCE     ,4,442,442,42,41795.67089,2813,442,Images\AR_1_210084_2813.pdf,
1,214764,SCHULTZ MILLER INC       ,41724,SERVICEALLIANCE     ,4,1108,1108,96.4,41795.67089,5402,1108,Images\AR_1_214764_5402.pdf,
1,216138,Starbucks                ,41724,SERVICEALLIANCE     ,4,1224,1224,116.28,41795.67089,9222,1224,Images\AR_1_216138_9222.pdf,
1,218702,Western Trailer Repair   ,41724,SERVICEALLIANCE     ,4,644,644,61.18,41795.67089,604,644,Images\AR_1_218702_604.pdf,
1,204043,Columbia Center Property ,41724,SERVICEALLIANCE     ,4,5392,5392,512.24,41795.67089,5229,5392,Images\AR_1_204043_5229.pdf,
1,201475,BAY VISTA                ,41724,SERVICEALLIANCE     ,4,971,971,92.24,41795.67089,325,971,Images\AR_1_201475_325.pdf,
1,201700,BMS Investments          ,41724,SERVICEALLIANCE     ,4,2327,2327,221.06,41795.67089,1584,2327,Images\AR_1_201700_1584.pdf,
1,217587,Unico                    ,41724,SERVICEALLIANCE     ,4,1004,1004,95.38,41795.67089,1536,1004,Images\AR_1_217587_1536.pdf,
1,214091,ROOSEVELT COMMONS        ,41725,SERVICEALLIANCE     ,4,2815,2815,267.42,41795.67089,1941,2815,Images\AR_1_214091_1941.pdf,
1,200100,2201 Enso Venture LLC    ,41725,SERVICEALLIANCE     ,4,3101,3101,294.6,41795.67089,2987,3101,Images\AR_1_200100_2987.pdf,
1,202190,Bellevue Towers          ,41725,SERVICEALLIANCE     ,4,8777,8777,833.82,41795.67089,8866,8777,Images\AR_1_202190_8866.pdf,
1,206228,Fifth Avenue Theatre     ,41725,SERVICEALLIANCE     ,4,105.86,105.86,10.06,41795.67089,6998,105.86,Images\AR_1_206228_6998.pdf,
1,200958,Alexandria Real Estate Eq,41725,SERVICEALLIANCE     ,4,1304.24,1304.24,123.9,41795.67089,5415,1304.24,Images\AR_1_200958_5415.pdf,
1,200150,505 Union Station LLC    ,41725,SERVICEALLIANCE     ,4,1613.04,1613.04,153.24,41795.67089,5994,1613.04,Images\AR_1_200150_5994.pdf,
1,215847,Showare Center           ,41725,SERVICEALLIANCE     ,4,1671.9,1671.9,158.84,41795.67089,4651,1671.9,Images\AR_1_215847_4651.pdf,
1,208904,Jones Lang LaSalle       ,41725,SERVICEALLIANCE     ,4,812.58,812.58,66.64,41795.67089,7883,812.58,Images\AR_1_208904_7883.pdf,
1,207785,Husky Terminal           ,41725,SERVICEALLIANCE     ,4,55.64,55.64,5.28,41795.67089,3981,55.64,Images\AR_1_207785_3981.pdf,
1,218106,WBRPI                    ,41725,SERVICEALLIANCE     ,4,7603.24,7603.24,722.3,41795.67089,5040,7603.24,Images\AR_1_218106_5040.pdf,
1,208806,John Hafner              ,41725,SERVICEALLIANCE     ,4,83.28,83.28,7.92,41795.67089,2007,83.28,Images\AR_1_208806_2007.pdf,
1,207662,Hines Global REIT        ,41725,SERVICEALLIANCE     ,4,171.32,171.32,16.28,41795.67089,7777,171.32,Images\AR_1_207662_7777.pdf,
1,210163,Limited Brands Invoice Pr,41725,SERVICEALLIANCE     ,4,1017.14,1017.14,96.62,41795.67089,4928,1017.14,Images\AR_1_210163_4928.pdf,
1,204947,Development Services of A,41725,SERVICEALLIANCE     ,4,960,960,91.2,41795.67089,5314,960,Images\AR_1_204947_5314.pdf,
1,215518,Salvation Army           ,41725,SERVICEALLIANCE     ,4,3125.38,3125.38,296.92,41795.67089,30,3125.38,Images\AR_1_215518_30.pdf,
1,210163,Limited Brands Invoice Pr,41725,SERVICEALLIANCE     ,4,2120.56,2120.56,201.46,41795.67089,3031,2120.56,Images\AR_1_210163_3031.pdf,
1,210163,Limited Brands Invoice Pr,41725,SERVICEALLIANCE     ,4,1432.96,1432.96,136.14,41795.67089,8236,1432.96,Images\AR_1_210163_8236.pdf,
1,210163,Limited Brands Invoice Pr,41725,SERVICEALLIANCE     ,4,1709.18,1709.18,162.38,41795.67089,7046,1709.18,Images\AR_1_210163_7046.pdf,
1,210274,LAM Real Estate          ,41725,SERVICEALLIANCE     ,4,25.08,25.08,2.38,41795.67089,8770,25.08,Images\AR_1_210274_8770.pdf,
1,212607,PATRICE AULD             ,41725,SERVICEALLIANCE     ,4,430.88,430.88,40.94,41795.67089,9388,430.88,Images\AR_1_212607_9388.pdf,
1,219667,Accurate Industries      ,41725,SERVICEALLIANCE     ,4,746,746,70.88,41795.67089,5314,746,Images\AR_1_219667_5314.pdf,
1,201783,BONNEVILLE INTERNATIONAL ,41725,SERVICEALLIANCE     ,4,1006.32,1006.32,95.6,41795.67089,8289,1006.32,Images\AR_1_201783_8289.pdf,
1,211503,Montclare Condominiums   ,41725,SERVICEALLIANCE     ,4,917.3,917.3,87.14,41795.67089,5125,917.3,Images\AR_1_211503_5125.pdf,
1,214943,SHAREHOUSE               ,41725,SERVICEALLIANCE     ,4,765.88,765.88,64.34,41795.67089,4438,765.88,Images\AR_1_214943_4438.pdf,
1,217215,Toledo School District   ,41725,SERVICEALLIANCE     ,4,16647.5,16647.5,1298.5,41795.67089,3173,16647.5,Images\AR_1_217215_3173.pdf,
1,215782,Sharp Labs of America    ,41725,SERVICEALLIANCE     ,4,3138,3138,263.6,41795.67089,5993,3138,Images\AR_1_215782_5993.pdf,
1,215782,Sharp Labs of America    ,41725,SERVICEALLIANCE     ,4,5792,5792,486.52,41795.67089,3589,5792,Images\AR_1_215782_3589.pdf,
1,207553,Healthcare Realty Service,41726,SERVICEALLIANCE     ,4,4620,4620,438.9,41795.67089,7516,4620,Images\AR_1_207553_7516.pdf,
1,207069,Greystar                 ,41726,SERVICEALLIANCE     ,4,1894.92,3527,335.06,41795.67089,8135,1894.92,Images\AR_1_207069_8135.pdf,
1,214934,SFERS REAL ESTATE CORP. F,41726,SERVICEALLIANCE     ,4,3090,3090,293.56,41795.67089,754,3090,Images\AR_1_214934_754.pdf,
1,206284,FlightSafety Internationa,41726,SERVICEALLIANCE     ,4,2833.26,2833.26,269.16,41795.67089,7880,2833.26,Images\AR_1_206284_7880.pdf,
1,205719,Escala                   ,41726,SERVICEALLIANCE     ,4,3401,3401,323.1,41795.67089,8958,3401,Images\AR_1_205719_8958.pdf,
1,206703,GRE Kruger LLC           ,41726,SERVICEALLIANCE     ,4,11460,11460,1088.7,41795.67089,8527,11460,Images\AR_1_206703_8527.pdf,
1,200684,ASTORIA CONDOS           ,41726,SERVICEALLIANCE     ,4,1829,1829,173.76,41795.67089,9858,1829,Images\AR_1_200684_9858.pdf,
1,201045,Amazon AP-Non Inventory  ,41726,SERVICEALLIANCE     ,4,4630,4630,439.86,41795.67089,2210,4630,Images\AR_1_201045_2210.pdf,
1,206174,Farestart                ,41726,SERVICEALLIANCE     ,4,688,688,65.36,41795.67089,2376,688,Images\AR_1_206174_2376.pdf,
1,210920,MaKensay Real Estate     ,41726,SERVICEALLIANCE     ,4,2899.62,2899.62,275.46,41795.67089,8079,2899.62,Images\AR_1_210920_8079.pdf,
1,214647,Sabey Corporation        ,41726,SERVICEALLIANCE     ,4,147.94,147.94,14.06,41795.67089,2820,147.94,Images\AR_1_214647_2820.pdf,
1,214524,Ron Paquin               ,41726,SERVICEALLIANCE     ,4,934.5,934.5,88.78,41795.67089,6736,934.5,Images\AR_1_214524_6736.pdf,
1,216917,Tacoma Rhodes Center     ,41726,SERVICEALLIANCE     ,4,1530,1530,145.36,41795.67089,1715,1530,Images\AR_1_216917_1715.pdf,
1,203668,CertainTeed Gypsum       ,41726,SERVICEALLIANCE     ,4,19029.14,19029.14,1807.76,41795.67089,7825,19029.14,Images\AR_1_203668_7825.pdf,
1,205501,Eastside Catholic High Sc,41726,SERVICEALLIANCE     ,4,3740.06,3740.06,355.3,41795.67089,9856,3740.06,Images\AR_1_205501_9856.pdf,
1,208904,Jones Lang LaSalle       ,41726,SERVICEALLIANCE     ,4,9002.82,9002.82,855.26,41795.67089,966,9002.82,Images\AR_1_208904_966.pdf,
1,201597,Beta Theta Pi            ,41726,SERVICEALLIANCE     ,4,4317.6,4317.6,410.18,41795.67089,4041,4317.6,Images\AR_1_201597_4041.pdf,
1,209264,Kappes Miller Management ,41726,SERVICEALLIANCE     ,4,1985.72,1985.72,188.64,41795.67089,7027,1985.72,Images\AR_1_209264_7027.pdf,
1,214694,Salvation Army           ,41726,SERVICEALLIANCE     ,4,957.66,957.66,90.98,41795.67089,2510,957.66,Images\AR_1_214694_2510.pdf,
1,202033,Baker Commodities        ,41726,SERVICEALLIANCE     ,4,1721.3,1721.3,163.52,41795.67089,6880,1721.3,Images\AR_1_202033_6880.pdf,
1,207081,Group Health Cooperative ,41726,SERVICEALLIANCE     ,4,5040.78,5040.78,478.88,41795.67089,9786,5040.78,Images\AR_1_207081_9786.pdf,
1,218359,WORLD VISION C/O CBRE    ,41726,SERVICEALLIANCE     ,4,4624.06,4624.06,439.28,41795.67089,3009,4624.06,Images\AR_1_218359_3009.pdf,
1,205813,Expedia.com              ,41726,SERVICEALLIANCE     ,4,3588.5,3588.5,340.9,41795.67089,259,3588.5,Images\AR_1_205813_259.pdf,
1,211692,NELSON TRUCKING          ,41726,SERVICEALLIANCE     ,4,3895.7,3895.7,370.1,41795.67089,8473,3895.7,Images\AR_1_211692_8473.pdf,
1,212137,Northwest Hospital       ,41726,SERVICEALLIANCE     ,4,972,972,92.34,41795.67089,1194,972,Images\AR_1_212137_1194.pdf,
1,214647,Sabey Corporation        ,41726,SERVICEALLIANCE     ,4,2099.7,2099.7,199.48,41795.67089,6738,2099.7,Images\AR_1_214647_6738.pdf,
1,208806,John Hafner              ,41726,SERVICEALLIANCE     ,4,359.1,359.1,34.12,41795.67089,1816,359.1,Images\AR_1_208806_1816.pdf,
1,218107,WBRPII                   ,41726,SERVICEALLIANCE     ,4,972,972,92.34,41795.67089,7848,972,Images\AR_1_218107_7848.pdf,
1,200958,Alexandria Real Estate Eq,41726,SERVICEALLIANCE     ,5,610,116080.81,72.2,41795.67089,6054,610,Images\AR_1_200958_6054.pdf,
1,210900,Mukilteo School District ,41726,SERVICEALLIANCE     ,4,858,858,81.52,41795.67089,4246,858,Images\AR_1_210900_4246.pdf,
1,209589,LA Fitness               ,41726,SERVICEALLIANCE     ,4,24033.92,23837.72,2264.58,41795.67089,9719,24033.92,Images\AR_1_209589_9719.pdf,
1,215946,Snohomish County Fire    ,41726,SERVICEALLIANCE     ,4,1413.76,1413.76,134.3,41795.67089,9091,1413.76,Images\AR_1_215946_9091.pdf,
1,216940,Target Store             ,41726,SERVICEALLIANCE     ,4,1808.8,1808.8,171.84,41795.67089,519,1808.8,Images\AR_1_216940_519.pdf,
1,205768,Everett Gateway Center   ,41726,SERVICEALLIANCE     ,4,1677,1677,154.28,41795.67089,7552,1677,Images\AR_1_205768_7552.pdf,
1,205768,Everett Gateway Center   ,41726,SERVICEALLIANCE     ,4,3338.4,3338.4,307.14,41795.67089,4396,3338.4,Images\AR_1_205768_4396.pdf,
1,205689,Equity Residential       ,41726,SERVICEALLIANCE     ,4,1389,1389,131.96,41795.67089,3726,1389,Images\AR_1_205689_3726.pdf,
1,209419,Kidder Mathews - BPCC    ,41726,SERVICEALLIANCE     ,4,2142,2142,203.5,41795.67089,3678,2142,Images\AR_1_209419_3678.pdf,
1,209419,Kidder Mathews - BPCC    ,41726,SERVICEALLIANCE     ,4,2962.5,2962.5,281.44,41795.67089,7762,2962.5,Images\AR_1_209419_7762.pdf,
1,201159,Apollo Holdings LLC      ,41726,SERVICEALLIANCE     ,4,8000.5,8000.5,760.04,41795.67089,5675,8000.5,Images\AR_1_201159_5675.pdf,
1,216415,T & A Supply             ,41726,SERVICEALLIANCE     ,4,692.5,692.5,65.78,41795.67089,4480,692.5,Images\AR_1_216415_4480.pdf,
1,201084,Ammex                    ,41726,SERVICEALLIANCE     ,4,793.7,1366,129.78,41795.67089,6454,793.7,Images\AR_1_201084_6454.pdf,
1,201620,BGCKC                    ,41726,SERVICEALLIANCE     ,4,7064.68,7064.68,671.14,41795.67089,3387,7064.68,Images\AR_1_201620_3387.pdf,
1,203098,City of Tukwila          ,41726,SERVICEALLIANCE     ,4,2036,2036,193.42,41795.67089,7360,2036,Images\AR_1_203098_7360.pdf,
1,205864,FAR WEST PAINT MFG CO    ,41726,SERVICEALLIANCE     ,4,563,563,53.48,41795.67089,1059,563,Images\AR_1_205864_1059.pdf,
1,203777,Granum Inc               ,41726,SERVICEALLIANCE     ,4,2279,2279,216.5,41795.67089,5388,2279,Images\AR_1_203777_5388.pdf,
1,217064,The Harbor Club          ,41726,SERVICEALLIANCE     ,4,491,491,46.64,41795.67089,8668,491,Images\AR_1_217064_8668.pdf,
1,208116,Issaquah School District ,41726,SERVICEALLIANCE     ,4,5798,5798,550.82,41795.67089,6457,5798,Images\AR_1_208116_6457.pdf,
1,208425,JOHN PIETROMONACO        ,41726,SERVICEALLIANCE     ,4,578.5,578.5,54.96,41795.67089,4152,578.5,Images\AR_1_208425_4152.pdf,
1,209601,LAFARGE LAB              ,41726,SERVICEALLIANCE     ,4,880.34,880.34,83.64,41795.67089,2840,880.34,Images\AR_1_209601_2840.pdf,
1,212049,Nintendo of America      ,41726,SERVICEALLIANCE     ,4,12635.5,12635.5,1111.92,41795.67089,731,12635.5,Images\AR_1_212049_731.pdf,
1,214233,Recovery Cafe            ,41726,SERVICEALLIANCE     ,4,5035,5035,478.32,41795.67089,3846,5035,Images\AR_1_214233_3846.pdf,
