"RecordType"|"Company"|"Number"|"VendorGroup"|"Vendor"|"VendorName"|"TransactionDate"|"JCCo"|"Job"|"JobDescription"|"Description"|"DetailLineCount"|"TotalOrigCost"|"TotalOrigTax"|"RemainingAmount"|"RemainingTax"
"PO"|"1"|"14113114"|"1"|"51105"|"GRAINGER INC"|"4/23/2014 12:00:00 AM"|"1"|" 18088-001"|"101 Elliott"|"HVAC MATERIALS                "|"1"|"66.76"|"0.00"|"50.07"|"0.00"
"PO"|"1"|"14113117"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"4/23/2014 12:00:00 AM"|"1"|" 20166-001"|"Titan Data Center"|"ELECTRICAL MATERIALS          "|"1"|"962.34"|"0.00"|"33.02"|"0.00"
"PO"|"1"|"14113122"|"1"|"52648"|"STAR RENTALS"|"4/23/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"RENTALS                       "|"1"|"553.50"|"0.00"|"283.50"|"0.00"
"PO"|"1"|"14113130"|"1"|"50543"|"COLE INDUSTRIAL INC"|"4/23/2014 12:00:00 AM"|"1"|" 13227-001"|"The Pantages Theater"|"MISC ITEMS                    "|"1"|"402.31"|"0.00"|"2.36"|"0.00"
"PO"|"1"|"14113155"|"1"|"51105"|"GRAINGER INC"|"4/23/2014 12:00:00 AM"|"1"|"  1070-001"|"MS B11 CHILLER REPL"|"PIPING MATERIALS              "|"1"|"909.90"|"0.00"|"909.90"|"0.00"
"PO"|"1"|"14113167"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"4/23/2014 12:00:00 AM"|"1"|" 20018-001"|"Capital One - Bldg A"|"HVAC MATERIALS                "|"1"|"14565.48"|"0.00"|"2933.90"|"0.00"
"PO"|"1"|"14113169"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"4/23/2014 12:00:00 AM"|"1"|" 20020-001"|"Capital One - Bldg C"|"HVAC MATERIALS                "|"1"|"7226.60"|"0.00"|"3360.68"|"0.00"
"PO"|"1"|"14113171"|"1"|"52668"|"STONEWAY ELECTRIC SUPPLY"|"4/23/2014 12:00:00 AM"|"1"|"  1405-001"|"WESTIN BLDG FL 33"|"ELECTRICAL MATERIALS          "|"1"|"454.12"|"0.00"|"454.12"|"0.00"
"PO"|"1"|"14113172"|"1"|"51969"|"NORTH COAST ELECTRIC CO"|"4/23/2014 12:00:00 AM"|"1"|" 20025-001"|"Linear Tech"|"ELECTRICAL MATERIALS          "|"1"|"1602.80"|"0.00"|"125.36"|"0.00"
"PO"|"1"|"14113178"|"1"|"52648"|"STAR RENTALS"|"4/23/2014 12:00:00 AM"|"1"|" 17366-001"|"SUBARU TI"|"RENTALS                       "|"1"|"4250.00"|"0.00"|"3400.00"|"0.00"
"PO"|"1"|"14113181"|"1"|"52080"|"PAC MOBILE STRUCTURES INC"|"4/23/2014 12:00:00 AM"|"1"|"  1315-001"|"PDX4 POD 14"|"RENTALS                       "|"1"|"3166.00"|"0.00"|"1981.00"|"0.00"
"PO"|"1"|"14114025"|"1"|"52648"|"STAR RENTALS"|"4/24/2014 12:00:00 AM"|"1"|" 16341-001"|"ASH GROVE CEMENT"|"RENTALS                       "|"1"|"286.67"|"0.00"|"71.18"|"0.00"
"PO"|"1"|"14114050"|"1"|"53855"|"CONVERGINT TECHNOLOGIES"|"4/24/2014 12:00:00 AM"|"1"|" 21204-001"|"Bay Vista Fire"|"MISC ITEMS                    "|"1"|"5809.00"|"0.00"|"5809.00"|"0.00"
"PO"|"1"|"14114056"|"1"|"52986"|"WASTE MANAGEMENT-WA INC"|"4/24/2014 12:00:00 AM"|"1"|" 16347-001"|"AT&T FUEL CONTROLS"|"RENTALS                       "|"1"|"436.00"|"0.00"|"265.40"|"0.00"
"PO"|"1"|"14114059"|"1"|"51268"|"HONEY BUCKET"|"4/24/2014 12:00:00 AM"|"1"|" 16347-001"|"AT&T FUEL CONTROLS"|"RENTALS                       "|"1"|"433.50"|"0.00"|"111.50"|"0.00"
"PO"|"1"|"14114086"|"1"|"50660"|"CUSTOM MECHANICAL SOLUTNS"|"4/24/2014 12:00:00 AM"|"1"|"  1032-001"|"INTERGATE QUINCY Q1"|"EQUIPMENT                     "|"1"|"300440.00"|"0.00"|"300440.00"|"0.00"
"PO"|"1"|"14114089"|"1"|"51273"|"HOSHIZAKI WESTERN DC INC"|"4/24/2014 12:00:00 AM"|"1"|" 18220-001"|"T-Mobile Canyon Poin"|"MISC ITEMS                    "|"1"|"117.43"|"0.00"|"10.19"|"0.00"
"PO"|"1"|"14114092"|"1"|"51115"|"GRAYBAR ELECTRIC"|"4/24/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"ELECTRICAL MATERIALS          "|"1"|"5519.89"|"0.00"|"289.00"|"0.00"
"PO"|"1"|"14114093"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"4/24/2014 12:00:00 AM"|"1"|"  8648-001"|"OXFORD TRAILIER"|"ELECTRICAL MATERIALS          "|"1"|"1763.16"|"0.00"|"93.20"|"0.00"
"PO"|"1"|"14114120"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"4/24/2014 12:00:00 AM"|"1"|"  1292-001"|"INTEL D1X MOD 2 HVAC"|"PIPING MATERIALS              "|"1"|"274.99"|"0.00"|"52.67"|"0.00"
"PO"|"1"|"14114139"|"1"|"53103"|"WE-CHAPMAN, DAVID"|"4/24/2014 12:00:00 AM"|"1"|"  1411-001"|"LYDIG OFFICE TI"|"MISC ITEMS                    "|"1"|"194.58"|"0.00"|"194.58"|"0.00"
"PO"|"1"|"14114146"|"1"|"52648"|"STAR RENTALS"|"4/24/2014 12:00:00 AM"|"1"|"  1292-001"|"INTEL D1X MOD 2 HVAC"|"MISC ITEMS                    "|"1"|"562.16"|"0.00"|"471.51"|"0.00"
"PO"|"1"|"14114169"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"4/24/2014 12:00:00 AM"|"1"|"  1441-001"|"HARRISON WEST"|"PLUMBING MATERIALS            "|"1"|"5959.80"|"0.00"|"12.42"|"0.00"
"PO"|"1"|"14114176"|"1"|"51969"|"NORTH COAST ELECTRIC CO"|"4/24/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"ELECTRICAL MATERIALS          "|"1"|"3856.10"|"0.00"|"1698.21"|"0.00"
"PO"|"1"|"14115033"|"1"|"52248"|"PUGET SOUND PIPE & SUPPLY"|"4/25/2014 12:00:00 AM"|"1"|"  1049-001"|"FACEBOOK TI 14TH AND"|"PLUMBING MATERIALS            "|"1"|"1211.69"|"0.00"|"1211.69"|"0.00"
"PO"|"1"|"14115051"|"1"|"50265"|"BECKWITH & KUFFEL"|"4/25/2014 12:00:00 AM"|"1"|"  1009-001"|"GENERAL BIODIESEL"|"MISC ITEMS                    "|"1"|"7729.48"|"0.00"|"0.74"|"0.00"
"PO"|"1"|"14115056"|"1"|"50044"|"ACME CONSTRUCTION SUPPLY"|"4/25/2014 12:00:00 AM"|"1"|"  1292-001"|"INTEL D1X MOD 2 HVAC"|"SM FIELD MATERIALS            "|"1"|"3081.60"|"0.00"|"1540.80"|"0.00"
"PO"|"1"|"14115077"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"4/25/2014 12:00:00 AM"|"1"|"  8601-001"|"Capital One - Bldg A"|"ELECTRICAL MATERIALS          "|"1"|"922.74"|"0.00"|"164.98"|"0.00"
"PO"|"1"|"14115098"|"1"|"52668"|"STONEWAY ELECTRIC SUPPLY"|"4/25/2014 12:00:00 AM"|"1"|" 13799-001"|"GENERAL BIODIESEL-E"|"ELECTRICAL MATERIALS          "|"1"|"4905.84"|"0.00"|"10.92"|"0.00"
"PO"|"1"|"14115099"|"1"|"51235"|"RYAN HERCO FLOW SOLUTIONS"|"4/25/2014 12:00:00 AM"|"1"|"  1083-001"|"1124 COLUMBIA-CONST"|"PLUMBING MATERIALS            "|"1"|"1504.79"|"0.00"|"13.32"|"0.00"
"PO"|"1"|"14115105"|"1"|"50867"|"COMMERCIAL FILTER SALES"|"4/25/2014 12:00:00 AM"|"1"|" 12099-001"|"1551 Eastlake Avenue"|"MISC ITEMS                    "|"1"|"4255.77"|"0.00"|"4255.77"|"0.00"
"PO"|"1"|"14115106"|"1"|"50867"|"COMMERCIAL FILTER SALES"|"4/25/2014 12:00:00 AM"|"1"|" 12098-001"|"199 East Blaine Stre"|"MISC ITEMS                    "|"1"|"673.13"|"0.00"|"673.13"|"0.00"
"PO"|"1"|"14115108"|"1"|"51969"|"NORTH COAST ELECTRIC CO"|"4/25/2014 12:00:00 AM"|"1"|"  1159-001"|"PYROTEK CORPORATE"|"ELECTRICAL MATERIALS          "|"1"|"3942.50"|"0.00"|"2514.84"|"0.00"
"PO"|"1"|"14115112"|"1"|"50867"|"COMMERCIAL FILTER SALES"|"4/25/2014 12:00:00 AM"|"1"|" 21205-001"|"Holland America"|"MISC ITEMS                    "|"1"|"135.46"|"0.00"|"135.46"|"0.00"
"PO"|"1"|"14115113"|"1"|"52863"|"MOTION INDUSTRIES INC"|"4/25/2014 12:00:00 AM"|"1"|" 18313-001"|"Westlake Union Cente"|"HVAC MATERIALS                "|"1"|"5.53"|"0.00"|"5.53"|"0.00"
"PO"|"1"|"14115128"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"4/25/2014 12:00:00 AM"|"1"|"  1289-001"|"MS PERCEPTIVE PIXEL"|"PIPING MATERIALS              "|"1"|"337.08"|"0.00"|"265.19"|"0.00"
"PO"|"1"|"14115136"|"1"|"50158"|"APPLIED INDUSTRIAL TECH"|"4/25/2014 12:00:00 AM"|"1"|" 12218-001"|"Monte Villa HVAC"|"HVAC MATERIALS                "|"1"|"484.62"|"0.00"|"484.62"|"0.00"
"PO"|"1"|"14115156"|"1"|"51273"|"HOSHIZAKI WESTERN DC INC"|"4/25/2014 12:00:00 AM"|"1"|" 18220-001"|"T-Mobile Canyon Poin"|"MISC ITEMS                    "|"1"|"218.21"|"0.00"|"13.79"|"0.00"
"PO"|"1"|"14118016"|"1"|"51928"|"NET-IG"|"4/28/2014 12:00:00 AM"|"1"|" 20103-001"|"VDATA PDX2 SCALING"|"ELECTRICAL MATERIALS          "|"1"|"3612.30"|"0.00"|"925.18"|"0.00"
"PO"|"1"|"14118017"|"1"|"52724"|"TACOMA SCREW PRODUCTS"|"4/28/2014 12:00:00 AM"|"1"|"  1219-001"|"SR 520 TRANSIT STN"|"SM FIELD MATERIALS            "|"1"|"237.06"|"0.00"|"59.27"|"0.00"
"PO"|"1"|"14118023"|"1"|"52648"|"STAR RENTALS"|"4/28/2014 12:00:00 AM"|"1"|"  1170-001"|"ASSOCIATED PAINTERS"|"RENTALS                       "|"1"|"2989.25"|"0.00"|"16.50"|"0.00"
"PO"|"1"|"14118025"|"1"|"52648"|"STAR RENTALS"|"4/28/2014 12:00:00 AM"|"1"|"  1170-001"|"ASSOCIATED PAINTERS"|"RENTALS                       "|"1"|"2159.87"|"0.00"|"11.92"|"0.00"
"PO"|"1"|"14118058"|"1"|"52648"|"STAR RENTALS"|"4/28/2014 12:00:00 AM"|"1"|"  1013-001"|"90K EVAP H20 TANK"|"RENTALS                       "|"1"|"1497.89"|"0.00"|"1.38"|"0.00"
"PO"|"1"|"14118066"|"1"|"51451"|"KELLER SUPPLY COMPANY"|"4/28/2014 12:00:00 AM"|"1"|" 20981-001"|"IVAR'S MUKILTEO LAND"|"HVAC MATERIALS                "|"1"|"78.00"|"0.00"|"19.78"|"0.00"
"PO"|"1"|"14118095"|"1"|"52254"|"PURE FILTRATION PROD INC"|"4/28/2014 12:00:00 AM"|"1"|" 13765-001"|"MCK SPK FMS 2014"|"MISC ITEMS                    "|"1"|"295.74"|"0.00"|"295.74"|"0.00"
"PO"|"1"|"14118105"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"4/28/2014 12:00:00 AM"|"1"|" 17366-001"|"SUBARU TI"|"PLUMBING MATERIALS            "|"1"|"2193.96"|"0.00"|"0.08"|"0.00"
"PO"|"1"|"14118141"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"4/28/2014 12:00:00 AM"|"1"|" 13826-001"|"LMN OFFICE"|"MISC ITEMS                    "|"1"|"82.36"|"0.00"|"82.36"|"0.00"
"PO"|"1"|"14118166"|"1"|"51115"|"GRAYBAR ELECTRIC"|"4/28/2014 12:00:00 AM"|"1"|" 20111-001"|"WELLTOK"|"ELECTRICAL MATERIALS          "|"1"|"1346.16"|"0.00"|"1206.06"|"0.00"
"PO"|"1"|"14118180"|"1"|"52648"|"STAR RENTALS"|"4/28/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"RENTALS                       "|"1"|"590.00"|"0.00"|"222.00"|"0.00"
"PO"|"1"|"14118182"|"1"|"52648"|"STAR RENTALS"|"4/28/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"RENTALS                       "|"1"|"590.00"|"0.00"|"222.00"|"0.00"
"PO"|"1"|"14118184"|"1"|"52648"|"STAR RENTALS"|"4/28/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"RENTALS                       "|"1"|"590.00"|"0.00"|"222.00"|"0.00"
"PO"|"1"|"14118186"|"1"|"52648"|"STAR RENTALS"|"4/28/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"RENTALS                       "|"1"|"590.00"|"0.00"|"222.00"|"0.00"
"PO"|"1"|"14118188"|"1"|"51115"|"GRAYBAR ELECTRIC"|"4/28/2014 12:00:00 AM"|"1"|" 20111-001"|"WELLTOK"|"TELECOMMUNICATIONS            "|"1"|"1346.16"|"0.00"|"1346.16"|"0.00"
"PO"|"1"|"14118190"|"1"|"52602"|"SOURCE NORTH AMERICA CORP"|"4/28/2014 12:00:00 AM"|"1"|" 16348-001"|"INTERGATE QUINCY Q2"|"EQUIPMENT                     "|"1"|"53077.84"|"0.00"|"52033.84"|"0.00"
"PO"|"1"|"14119030"|"1"|"51052"|"GENSCO INC"|"4/29/2014 12:00:00 AM"|"1"|" 13013-001"|"ROSS DRESS FOR LESS"|"MISC ITEMS                    "|"1"|"239.56"|"0.00"|"239.56"|"0.00"
"PO"|"1"|"14119046"|"1"|"53103"|"WE-CHAPMAN, DAVID"|"4/29/2014 12:00:00 AM"|"1"|" 13851-001"|"MS COL QU130912Z"|"ELECTRICAL MATERIALS          "|"1"|"1040.38"|"0.00"|"1040.38"|"0.00"
"PO"|"1"|"14119063"|"1"|"51969"|"NORTH COAST ELECTRIC CO"|"4/29/2014 12:00:00 AM"|"1"|"  1620-001"|"SWAUK SHOPS"|"ELECTRICAL MATERIALS          "|"1"|"2169.38"|"0.00"|"899.56"|"0.00"
"PO"|"1"|"14119068"|"1"|"50158"|"APPLIED INDUSTRIAL TECH"|"4/29/2014 12:00:00 AM"|"1"|" 18351-001"|"T-Mobile West Coast"|"MISC ITEMS                    "|"1"|"6397.21"|"0.00"|"1043.37"|"0.00"
"PO"|"1"|"14119072"|"1"|"52648"|"STAR RENTALS"|"4/29/2014 12:00:00 AM"|"1"|"  1240-001"|"OCOCHO HANGAR"|"RENTALS                       "|"1"|"5362.50"|"0.00"|"3682.50"|"0.00"
"PO"|"1"|"14119078"|"1"|"51390"|"JB ENGRAVERS INC"|"4/29/2014 12:00:00 AM"|"1"|"  1308-001"|"PDX 4 POD 16"|"MISC ITEMS                    "|"1"|"51.92"|"0.00"|"51.92"|"0.00"
"PO"|"1"|"14119092"|"1"|"52510"|"SERVICE PARTNER SPPLY LLC"|"4/29/2014 12:00:00 AM"|"1"|"  1229-001"|"LAKE OSWEGO WASTEWTR"|"MISC ITEMS                    "|"1"|"16800.00"|"0.00"|"16800.00"|"0.00"
"PO"|"1"|"14119103"|"1"|"50797"|"DURA INDUSTRIES"|"4/29/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"SM FIELD MATERIALS            "|"1"|"787.50"|"0.00"|"787.50"|"0.00"
"PO"|"1"|"14119112"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"4/29/2014 12:00:00 AM"|"1"|"  1636-001"|"SPK ETAILZ EXPANSION"|"ELECTRICAL MATERIALS          "|"1"|"49898.00"|"0.00"|"26848.10"|"0.00"
"PO"|"1"|"14119119"|"1"|"52648"|"STAR RENTALS"|"4/29/2014 12:00:00 AM"|"1"|"  1049-001"|"FACEBOOK TI 14TH AND"|"RENTALS                       "|"1"|"661.14"|"0.00"|"0.03"|"0.00"
"PO"|"1"|"14119122"|"1"|"50044"|"ACME CONSTRUCTION SUPPLY"|"4/29/2014 12:00:00 AM"|"1"|"  1083-001"|"1124 COLUMBIA-CONST"|"PLUMBING MATERIALS            "|"1"|"665.53"|"0.00"|"55.37"|"0.00"
"PO"|"1"|"14119142"|"1"|"51139"|"GEM FABRICATION OF WA"|"4/29/2014 12:00:00 AM"|"1"|" 19779-001"|"Puget Sound Plaza"|"PIPING MATERIALS              "|"1"|"135.73"|"0.00"|"4.07"|"0.00"
"PO"|"1"|"14119166"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"4/29/2014 12:00:00 AM"|"1"|"  1471-001"|"BLOCK 300 CORE REST"|"PLUMBING MATERIALS            "|"1"|"240.48"|"0.00"|"80.16"|"0.00"
"PO"|"1"|"14119175"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"4/29/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"ELECTRICAL MATERIALS          "|"1"|"371.32"|"0.00"|"49.54"|"0.00"
"PO"|"1"|"14119178"|"1"|"51115"|"GRAYBAR ELECTRIC"|"4/29/2014 12:00:00 AM"|"1"|" 20173-001"|"Ming Surveyors, Inc."|"ELECTRICAL MATERIALS          "|"1"|"1266.92"|"0.00"|"1208.90"|"0.00"
"PO"|"1"|"14119189"|"1"|"52648"|"STAR RENTALS"|"4/29/2014 12:00:00 AM"|"1"|" 17310-001"|"ZYMOGENETICS MMF"|"RENTALS                       "|"1"|"766.50"|"0.00"|"383.25"|"0.00"
"PO"|"1"|"14119190"|"1"|"51741"|"MCMASTER-CARR"|"4/29/2014 12:00:00 AM"|"1"|"  1163-001"|"FUJI ASTAXANTHIN"|"PIPING MATERIALS              "|"1"|"103.44"|"0.00"|"11.06"|"0.00"
"PO"|"1"|"14119197"|"1"|"51297"|"HURLEY ENGINEERING CO"|"4/29/2014 12:00:00 AM"|"1"|" 10775-001"|"YMCA TACOMA CENTRAL"|"EQUIPMENT                     "|"1"|"111170.00"|"0.00"|"12258.00"|"0.00"
"PO"|"1"|"14119203"|"1"|"50044"|"ACME CONSTRUCTION SUPPLY"|"4/29/2014 12:00:00 AM"|"1"|"  8567-001"|"VADATA PDX4 POD 15"|"ELECTRICAL MATERIALS          "|"1"|"629.68"|"0.00"|"629.68"|"0.00"
"PO"|"1"|"14119204"|"1"|"50791"|"DUNCAN CRANE SERVICE INC"|"4/29/2014 12:00:00 AM"|"1"|"  1163-001"|"FUJI ASTAXANTHIN"|"MISC ITEMS                    "|"1"|"9650.00"|"0.00"|"9650.00"|"0.00"
"PO"|"1"|"14119206"|"1"|"50061"|"AEP-SPAN"|"4/29/2014 12:00:00 AM"|"1"|" 17401-001"|"PO# 4500344221"|"MISC ITEMS                    "|"1"|"3738.34"|"0.00"|"0.10"|"0.00"
"PO"|"1"|"14119207"|"1"|"51115"|"GRAYBAR ELECTRIC"|"4/29/2014 12:00:00 AM"|"1"|" 20173-001"|"Ming Surveyors, Inc."|"TELECOMMUNICATIONS            "|"1"|"1266.92"|"0.00"|"1266.92"|"0.00"
"PO"|"1"|"14119213"|"1"|"51639"|"M & L SUPPLY CO, INC."|"4/29/2014 12:00:00 AM"|"1"|"  1159-001"|"PYROTEK CORPORATE"|"PLUMBING MATERIALS            "|"1"|"74.33"|"0.00"|"9.18"|"0.00"
"PO"|"1"|"14119215"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"4/29/2014 12:00:00 AM"|"1"|"  8569-001"|"VDATA PDX4 POD 14"|"ELECTRICAL MATERIALS          "|"1"|"1944.24"|"0.00"|"1402.74"|"0.00"
"PO"|"1"|"14119219"|"1"|"51259"|"HJ ARNETT INDUSTRIES,LLC"|"4/29/2014 12:00:00 AM"|"1"|"  8567-001"|"VADATA PDX4 POD 15"|"ELECTRICAL MATERIALS          "|"1"|"100.00"|"0.00"|"21.86"|"0.00"
"PO"|"1"|"14120001"|"1"|"50499"|"CHROMALOX INC"|"4/30/2014 12:00:00 AM"|"1"|" 17300-001"|"ICG H20 BLDG C Q1"|"MISC ITEMS                    "|"1"|"13525.64"|"0.00"|"2490.43"|"0.00"
"PO"|"1"|"14120003"|"1"|"52648"|"STAR RENTALS"|"4/30/2014 12:00:00 AM"|"1"|" 16359-001"|"LCCH DATA CENTER CHW"|"RENTALS                       "|"1"|"4360.00"|"0.00"|"2440.00"|"0.00"
"PO"|"1"|"14120033"|"1"|"52248"|"PUGET SOUND PIPE & SUPPLY"|"4/30/2014 12:00:00 AM"|"1"|"  1292-001"|"INTEL D1X MOD 2 HVAC"|"PIPING MATERIALS              "|"1"|"161.47"|"0.00"|"3.74"|"0.00"
"PO"|"1"|"14120055"|"1"|"50552"|"COLORADO STEEL SASH CO"|"4/30/2014 12:00:00 AM"|"1"|"  1228-001"|"AMAZON BLOCK 44"|"SM FIELD MATERIALS            "|"1"|"603.60"|"0.00"|"52.37"|"0.00"
"PO"|"1"|"14120057"|"1"|"50639"|"CRESCENT ELCTRC SUPPLY CO"|"4/30/2014 12:00:00 AM"|"1"|" 17366-001"|"SUBARU TI"|"ELECTRICAL MATERIALS          "|"1"|"176.03"|"0.00"|"176.03"|"0.00"
"PO"|"1"|"14120065"|"1"|"50116"|"ALMO PRO A/V"|"4/30/2014 12:00:00 AM"|"1"|" 20111-001"|"WELLTOK"|"TELECOMMUNICATIONS            "|"1"|"8396.00"|"0.00"|"456.96"|"0.00"
"PO"|"1"|"14120094"|"1"|"50571"|"COMMUNICATION SUPPLY CORP"|"4/30/2014 12:00:00 AM"|"1"|" 20111-001"|"WELLTOK"|"TELECOMMUNICATIONS            "|"1"|"724.00"|"0.00"|"94.84"|"0.00"
"PO"|"1"|"14120103"|"1"|"51451"|"KELLER SUPPLY COMPANY"|"4/30/2014 12:00:00 AM"|"1"|" 21000-001"|"WSPH LAB - E43 TEMP"|"PLUMBING MATERIALS            "|"1"|"104.51"|"0.00"|"49.00"|"0.00"
"PO"|"1"|"14120104"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"4/30/2014 12:00:00 AM"|"1"|"  1069-001"|"FAIRFAX EVERETT-MECH"|"PLUMBING MATERIALS            "|"1"|"10771.16"|"0.00"|"1753.10"|"0.00"
"PO"|"1"|"14120114"|"1"|"51052"|"GENSCO INC"|"4/30/2014 12:00:00 AM"|"1"|" 18424-001"|"King County Office o"|"HVAC MATERIALS                "|"1"|"184.53"|"0.00"|"4.47"|"0.00"
"PO"|"1"|"14120121"|"1"|"51413"|"JOHNSON AIR PRODUCTS"|"4/30/2014 12:00:00 AM"|"1"|" 17366-001"|"SUBARU TI"|"SM FIELD MATERIALS            "|"1"|"2064.00"|"0.00"|"872.00"|"0.00"
"PO"|"1"|"14120123"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"4/30/2014 12:00:00 AM"|"1"|"  1441-001"|"HARRISON WEST"|"PLUMBING MATERIALS            "|"1"|"15158.06"|"0.00"|"221.68"|"0.00"
"PO"|"1"|"14120167"|"1"|"52648"|"STAR RENTALS"|"4/30/2014 12:00:00 AM"|"1"|"  1159-001"|"PYROTEK CORPORATE"|"RENTALS                       "|"1"|"97.02"|"0.00"|"0.01"|"0.00"
"PO"|"1"|"14120170"|"1"|"50775"|"DORSE & COMPANY INC"|"4/30/2014 12:00:00 AM"|"1"|" 18431-001"|"405 Millennium Centr"|"HVAC MATERIALS                "|"1"|"157.32"|"0.00"|"39.33"|"0.00"
"PO"|"1"|"14120171"|"1"|"52648"|"STAR RENTALS"|"4/30/2014 12:00:00 AM"|"1"|"  1621-001"|"SPK GENERATOR"|"RENTALS                       "|"1"|"187.74"|"0.00"|"0.02"|"0.00"
"PO"|"1"|"14121003"|"1"|"51115"|"GRAYBAR ELECTRIC"|"5/1/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"ELECTRICAL MATERIALS          "|"1"|"9587.19"|"0.00"|"9479.66"|"0.00"
"PO"|"1"|"14121022"|"1"|"52648"|"STAR RENTALS"|"5/1/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"RENTALS                       "|"1"|"470.84"|"0.00"|"470.84"|"0.00"
"PO"|"1"|"14121028"|"1"|"52648"|"STAR RENTALS"|"5/1/2014 12:00:00 AM"|"1"|"  1193-001"|"MS B87 TI"|"RENTALS                       "|"1"|"646.05"|"0.00"|"323.01"|"0.00"
"PO"|"1"|"14121029"|"1"|"52648"|"STAR RENTALS"|"5/1/2014 12:00:00 AM"|"1"|"  1193-001"|"MS B87 TI"|"RENTALS                       "|"1"|"646.05"|"0.00"|"323.01"|"0.00"
"PO"|"1"|"14121051"|"1"|"50775"|"DORSE & COMPANY INC"|"5/1/2014 12:00:00 AM"|"1"|"  1069-001"|"FAIRFAX EVERETT-MECH"|"SM FIELD MATERIALS            "|"1"|"271.00"|"0.00"|"51.00"|"0.00"
"PO"|"1"|"14121076"|"1"|"51969"|"NORTH COAST ELECTRIC CO"|"5/1/2014 12:00:00 AM"|"1"|" 18444-001"|"ECONET Inc"|"HVAC MATERIALS                "|"1"|"245.79"|"0.00"|"99.80"|"0.00"
"PO"|"1"|"14121094"|"1"|"51451"|"KELLER SUPPLY COMPANY"|"5/1/2014 12:00:00 AM"|"1"|"  1801-001"|"PO# Verbal"|"PLUMBING MATERIALS            "|"1"|"368.00"|"0.00"|"92.00"|"0.00"
"PO"|"1"|"14121101"|"1"|"51105"|"GRAINGER INC"|"5/1/2014 12:00:00 AM"|"1"|"  1409-001"|"GSA VETERAN BENEFITS"|"SM FIELD MATERIALS            "|"1"|"66.35"|"0.00"|"66.35"|"0.00"
"PO"|"1"|"14121105"|"1"|"52248"|"PUGET SOUND PIPE & SUPPLY"|"5/1/2014 12:00:00 AM"|"1"|"  1083-001"|"1124 COLUMBIA-CONST"|"PIPING MATERIALS              "|"1"|"986.38"|"0.00"|"91.64"|"0.00"
"PO"|"1"|"14121121"|"1"|"52648"|"STAR RENTALS"|"5/1/2014 12:00:00 AM"|"1"|"  1013-001"|"90K EVAP H20 TANK"|"RENTALS                       "|"1"|"6537.17"|"0.00"|"2829.19"|"0.00"
"PO"|"1"|"14121138"|"1"|"50867"|"COMMERCIAL FILTER SALES"|"5/1/2014 12:00:00 AM"|"1"|"  1069-001"|"FAIRFAX EVERETT-MECH"|"SM FIELD MATERIALS            "|"1"|"27.42"|"0.00"|"2.70"|"0.00"
"PO"|"1"|"14121169"|"1"|"51980"|"NW FLUID SYSTEM TECH INC"|"5/1/2014 12:00:00 AM"|"1"|"  1289-001"|"MS PERCEPTIVE PIXEL"|"PIPING MATERIALS              "|"1"|"1080.10"|"0.00"|"412.22"|"0.00"
"PO"|"1"|"14121183"|"1"|"50447"|"CARRIER CORPORATION"|"5/1/2014 12:00:00 AM"|"1"|" 10175-001"|"Fremont Place I"|"MISC ITEMS                    "|"1"|"6175.00"|"0.00"|"1171.00"|"0.00"
"PO"|"1"|"14121186"|"1"|"50639"|"CRESCENT ELCTRC SUPPLY CO"|"5/1/2014 12:00:00 AM"|"1"|" 17366-001"|"SUBARU TI"|"ELECTRICAL MATERIALS          "|"1"|"1756.98"|"0.00"|"1756.98"|"0.00"
