"RecordType"|"Company"|"Number"|"VendorGroup"|"Vendor"|"VendorName"|"TransactionDate"|"JCCo"|"Job"|"JobDescription"|"Description"|"DetailLineCount"|"TotalOrigCost"|"TotalOrigTax"|"RemainingAmount"|"RemainingTax"
"PO"|"20"|"14204013"|"1"|"51144"|"GRUNDFOS CBS INC"|"7/23/2014 12:00:00 AM"|"20"|" 20641-000"|"2014 WEYER MAIN JOB"|"HVAC MATERIALS                "|"1"|"418.00"|"0.00"|"123.00"|"0.00"
"PO"|"20"|"14204073"|"1"|"52957"|"WALL & CEILING SUPPLY INC"|"7/23/2014 12:00:00 AM"|"20"|" 20139-001"|"UNIVERSITY PLACE SD"|"MISC ITEMS                    "|"1"|"1902.45"|"0.00"|"1902.45"|"0.00"
"PO"|"20"|"14205011"|"1"|"50775"|"DORSE & COMPANY INC"|"7/24/2014 12:00:00 AM"|"20"|" 20135-001"|"SUMNER SD"|"SM FIELD MATERIALS            "|"1"|"208.00"|"0.00"|"208.00"|"0.00"
"PO"|"20"|"14205105"|"1"|"50967"|"ARC"|"7/24/2014 12:00:00 AM"|"20"|" 20120-001"|"PENINSULA CLG FORKS"|"MISC ITEMS                    "|"1"|"1013.47"|"0.00"|"66.54"|"0.00"
"PO"|"20"|"14205113"|"1"|"56667"|"DOING STEEL FABRICATION"|"7/24/2014 12:00:00 AM"|"20"|" 20360-001"|"SALEM R-80 SD PH I"|"MISC ITEMS                    "|"1"|"6644.00"|"0.00"|"6644.00"|"0.00"
"PO"|"20"|"14206110"|"1"|"53240"|"WE-PETERSON, JAMES S"|"7/25/2014 12:00:00 AM"|"20"|" 20138-001"|"MUKILTEO SD PH 5"|"MISC ITEMS                    "|"1"|"65.81"|"0.00"|"65.81"|"0.00"
"PO"|"20"|"14209100"|"1"|"51105"|"GRAINGER INC"|"7/28/2014 12:00:00 AM"|"20"|" 20615-001"|"DISNEY"|"MISC ITEMS                    "|"1"|"550.54"|"0.00"|"42.24"|"0.00"
"PO"|"20"|"14209185"|"1"|"52760"|"TEXAS AIRSYSTEMS LLC"|"7/28/2014 12:00:00 AM"|"20"|" 20405-001"|"CITY OF CORP CHRISTI"|"HVAC MATERIALS                "|"1"|"4053.01"|"0.00"|"4053.01"|"0.00"
"PO"|"20"|"14209200"|"1"|"53103"|"WE-CHAPMAN, DAVID"|"7/28/2014 12:00:00 AM"|"20"|" 20139-001"|"UNIVERSITY PLACE SD"|"MISC ITEMS                    "|"1"|"1897.00"|"0.00"|"1897.00"|"0.00"
"PO"|"20"|"14210133"|"1"|"53103"|"WE-CHAPMAN, DAVID"|"7/29/2014 12:00:00 AM"|"20"|" 21098-001"|"KALAMA SCHOOL DISTR"|"MISC ITEMS                    "|"1"|"3013.53"|"0.00"|"3013.53"|"0.00"
"PO"|"20"|"14210162"|"1"|"53011"|"SUNRISE IDENTITY, LLC"|"7/29/2014 12:00:00 AM"|"20"|" 21492-001"|"MONTEZUMA-CORTEZ SD"|"MISC ITEMS                    "|"1"|"800.00"|"0.00"|"800.00"|"0.00"
"PO"|"20"|"14210163"|"1"|"53011"|"SUNRISE IDENTITY, LLC"|"7/29/2014 12:00:00 AM"|"20"|" 21504-001"|"MONTROSE SD POWERED"|"MISC ITEMS                    "|"1"|"2400.00"|"0.00"|"2400.00"|"0.00"
"PO"|"20"|"14210167"|"1"|"53011"|"SUNRISE IDENTITY, LLC"|"7/29/2014 12:00:00 AM"|"20"|" 21499-001"|"ST CROIX POWERED YR2"|"MISC ITEMS                    "|"1"|"700.00"|"0.00"|"700.00"|"0.00"
"PO"|"20"|"14210169"|"1"|"53011"|"SUNRISE IDENTITY, LLC"|"7/29/2014 12:00:00 AM"|"20"|" 21514-001"|"SHAKOPEE SCHOOL DIST"|"MISC ITEMS                    "|"1"|"1500.00"|"0.00"|"1500.00"|"0.00"
"PO"|"20"|"14211035"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"7/30/2014 12:00:00 AM"|"20"|" 20535-000"|"PSE-SCOPE"|"MISC ITEMS                    "|"1"|"213.15"|"0.00"|"30.96"|"0.00"
"PO"|"20"|"14211191"|"1"|"56695"|"STATE OF WASHINGTON"|"7/30/2014 12:00:00 AM"|"20"|" 20672-001"|"WA CTS MAINT REPAIR"|"MISC ITEMS                    "|"1"|"4125.00"|"0.00"|"4125.00"|"0.00"
"PO"|"20"|"14211201"|"1"|"50774"|"DON'S GROUP ATTIRE"|"7/30/2014 12:00:00 AM"|"20"|" 20535-000"|"PSE-SCOPE"|"MISC ITEMS                    "|"1"|"385.15"|"0.00"|"385.15"|"0.00"
"PO"|"20"|"14211205"|"1"|"52531"|"SHERWIN-WILLIAMS CO"|"7/30/2014 12:00:00 AM"|"20"|" 20641-000"|"2014 WEYER MAIN JOB"|"MISC ITEMS                    "|"1"|"100.00"|"0.00"|"41.06"|"0.00"
"PO"|"20"|"14211209"|"1"|"50774"|"DON'S GROUP ATTIRE"|"7/30/2014 12:00:00 AM"|"20"|" 20641-000"|"2014 WEYER MAIN JOB"|"MISC ITEMS                    "|"1"|"184.80"|"0.00"|"184.80"|"0.00"
"PO"|"20"|"14212023"|"1"|"50080"|"AIR REPS LLC"|"7/31/2014 12:00:00 AM"|"20"|" 20525-001"|"NSD ADMIN CRITICAL"|"MISC ITEMS                    "|"1"|"2651.00"|"0.00"|"2651.00"|"0.00"
"PO"|"20"|"14212075"|"1"|"50706"|"DEARBORN LUMBER CO"|"7/31/2014 12:00:00 AM"|"20"|" 20142-001"|"SCL NSC ANNEX"|"MISC ITEMS                    "|"1"|"356.78"|"0.00"|"356.78"|"0.00"
"PO"|"20"|"14212097"|"1"|"56699"|"CALSAK PLASTICS"|"7/31/2014 12:00:00 AM"|"20"|" 20066-001"|"EVERGREEN STATE PH3"|"EQUIPMENT                     "|"1"|"1429.92"|"0.00"|"1429.92"|"0.00"
"PO"|"20"|"14212108"|"1"|"56701"|"ATHLETICA SPORT SYSTEMS"|"7/31/2014 12:00:00 AM"|"20"|" 20355-001"|"MPRB ENERGY PH II"|"MISC ITEMS                    "|"1"|"5815.27"|"0.00"|"5815.27"|"0.00"
"PO"|"20"|"14212132"|"1"|"52310"|"REFRIGERATION SUPPLIES"|"7/31/2014 12:00:00 AM"|"20"|" 20303-001"|"COG PH 2 SOLAR PV"|"MISC ITEMS                    "|"1"|"3369.11"|"0.00"|"3369.11"|"0.00"
"PO"|"20"|"14212197"|"1"|"50073"|"AIREFCO INC"|"7/31/2014 12:00:00 AM"|"20"|" 20117-001"|"CITY OF EVERETT PH 3"|"EQUIPMENT                     "|"1"|"572.86"|"0.00"|"66.74"|"0.00"
"PO"|"20"|"14213104"|"1"|"51274"|"C M HOSKINS CO, INC."|"8/1/2014 12:00:00 AM"|"20"|" 20202-001"|"AVISTA 1970S"|"MISC ITEMS                    "|"1"|"1190.40"|"0.00"|"1190.40"|"0.00"
"PO"|"20"|"14216063"|"1"|"50080"|"AIR REPS LLC"|"8/4/2014 12:00:00 AM"|"20"|" 20133-001"|"GOVERNOR'S MANSION"|"MISC ITEMS                    "|"1"|"2618.00"|"0.00"|"2618.00"|"0.00"
"PO"|"20"|"14216067"|"1"|"50775"|"DORSE & COMPANY INC"|"8/4/2014 12:00:00 AM"|"20"|" 20129-001"|"ARCHIVES BUILDING"|"SM FIELD MATERIALS            "|"1"|"2280.00"|"0.00"|"2280.00"|"0.00"
"PO"|"20"|"14216114"|"1"|"50560"|"COLUMBIA HYDRONICS CO."|"8/4/2014 12:00:00 AM"|"20"|" 20129-001"|"ARCHIVES BUILDING"|"MISC ITEMS                    "|"1"|"2018.00"|"0.00"|"2018.00"|"0.00"
"PO"|"20"|"14216129"|"1"|"50775"|"DORSE & COMPANY INC"|"8/4/2014 12:00:00 AM"|"20"|" 20129-001"|"ARCHIVES BUILDING"|"EQUIPMENT                     "|"1"|"2280.00"|"0.00"|"2280.00"|"0.00"
"PO"|"20"|"14217084"|"1"|"53184"|"WE-BELLOWS, PATRICK"|"8/5/2014 12:00:00 AM"|"20"|" 20139-001"|"UNIVERSITY PLACE SD"|"MISC ITEMS                    "|"1"|"105.31"|"0.00"|"105.31"|"0.00"
"PO"|"20"|"14218024"|"1"|"56700"|"TAFT ENGINEERING"|"8/6/2014 12:00:00 AM"|"20"|" 20306-001"|"U OF CO AT BOULDER"|"MISC ITEMS                    "|"1"|"219855.00"|"0.00"|"219855.00"|"0.00"
"PO"|"20"|"14218025"|"1"|"51286"|"HUDSON BAY INSULATION"|"8/6/2014 12:00:00 AM"|"20"|" 20554-000"|"AT&T"|"MISC ITEMS                    "|"1"|"966.00"|"0.00"|"966.00"|"0.00"
"PO"|"20"|"14218036"|"1"|"53011"|"SUNRISE IDENTITY, LLC"|"8/6/2014 12:00:00 AM"|"20"|" 21513-001"|"MADISON METRO SD"|"MISC ITEMS                    "|"1"|"1500.00"|"0.00"|"1500.00"|"0.00"
"PO"|"20"|"14218051"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"8/6/2014 12:00:00 AM"|"20"|" 20132-001"|"NSD INGLEMOOR HIGH"|"HVAC MATERIALS                "|"1"|"15.50"|"0.00"|"15.50"|"0.00"
"PO"|"20"|"14218116"|"1"|"52648"|"STAR RENTALS"|"8/6/2014 12:00:00 AM"|"20"|" 20132-001"|"NSD INGLEMOOR HIGH"|"RENTALS                       "|"1"|"132.17"|"0.00"|"132.17"|"0.00"
"PO"|"20"|"14218163"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"8/6/2014 12:00:00 AM"|"20"|" 20118-001"|"UW FHL PHASE 1"|"COMMISSIONING MATERIALS       "|"1"|"12.46"|"0.00"|"12.46"|"0.00"
"PO"|"20"|"14219055"|"1"|"50229"|"BAKER DISTRIBUTING CO LLC"|"8/7/2014 12:00:00 AM"|"20"|" 20410-001"|"BIG SANDY ISD HVAC"|"MISC ITEMS                    "|"1"|"189.64"|"0.00"|"189.64"|"0.00"
"PO"|"20"|"14219062"|"1"|"56705"|"DMG CORPORATION"|"8/7/2014 12:00:00 AM"|"20"|" 20374-001"|"GLENDALE CC PH 1 TO4"|"EQUIPMENT                     "|"1"|"206635.00"|"0.00"|"206635.00"|"0.00"
"PO"|"20"|"14219085"|"1"|"51105"|"GRAINGER INC"|"8/7/2014 12:00:00 AM"|"20"|" 20615-001"|"DISNEY"|"MISC ITEMS                    "|"1"|"146.20"|"0.00"|"14.62"|"0.00"
"PO"|"20"|"14219095"|"1"|"52149"|"PETROCARD SYSTEMS, INC."|"8/7/2014 12:00:00 AM"|"20"|" 20142-001"|"SCL NSC ANNEX"|"MISC ITEMS                    "|"1"|"124.44"|"0.00"|"124.44"|"0.00"
"PO"|"20"|"14219128"|"1"|"51105"|"GRAINGER INC"|"8/7/2014 12:00:00 AM"|"20"|" 20138-001"|"MUKILTEO SD PH 5"|"HVAC MATERIALS                "|"1"|"65.35"|"0.00"|"65.35"|"0.00"
"PO"|"20"|"14220090"|"1"|"55964"|"QUALITY FASTENERS"|"8/8/2014 12:00:00 AM"|"20"|" 20676-001"|"MS SN1&2 DC CRITICAL"|"MISC ITEMS                    "|"1"|"415.70"|"0.00"|"415.70"|"0.00"
"PO"|"20"|"14220094"|"1"|"52306"|"REDIFUEL"|"8/8/2014 12:00:00 AM"|"20"|" 20676-001"|"MS SN1&2 DC CRITICAL"|"MISC ITEMS                    "|"1"|"68529.75"|"0.00"|"68529.75"|"0.00"
"PO"|"20"|"14220124"|"1"|"52087"|"PACIFIC PLUMBING SUPPLY"|"8/8/2014 12:00:00 AM"|"20"|" 20138-001"|"MUKILTEO SD PH 5"|"HVAC MATERIALS                "|"1"|"15.21"|"0.00"|"7.94"|"0.00"
"PO"|"20"|"14223002"|"1"|"52760"|"TEXAS AIRSYSTEMS LLC"|"8/11/2014 12:00:00 AM"|"20"|" 20407-001"|"BULLARD ISD ESPC"|"MISC ITEMS                    "|"1"|"1.00"|"0.00"|"1.00"|"0.00"
"PO"|"20"|"14223083"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"8/11/2014 12:00:00 AM"|"20"|" 20535-000"|"PSE-SCOPE"|"MISC ITEMS                    "|"1"|"111.22"|"0.00"|"111.22"|"0.00"
"PO"|"20"|"14223100"|"1"|"52648"|"STAR RENTALS"|"8/11/2014 12:00:00 AM"|"20"|" 20133-001"|"GOVERNOR'S MANSION"|"RENTALS                       "|"1"|"2299.50"|"0.00"|"2299.50"|"0.00"
"PO"|"20"|"14223101"|"1"|"53103"|"WE-CHAPMAN, DAVID"|"8/11/2014 12:00:00 AM"|"20"|" 20128-001"|"WASHINGTON STATE"|"RENTALS                       "|"1"|"844.00"|"0.00"|"844.00"|"0.00"
"PO"|"20"|"14223119"|"1"|"51105"|"GRAINGER INC"|"8/11/2014 12:00:00 AM"|"20"|" 20634-001"|"CHEVRON NADC FMS"|"MISC ITEMS                    "|"1"|"10781.25"|"0.00"|"10781.25"|"0.00"
"PO"|"20"|"14223151"|"1"|"56700"|"TAFT ENGINEERING"|"8/11/2014 12:00:00 AM"|"20"|" 20306-001"|"U OF CO AT BOULDER"|"HVAC MATERIALS                "|"1"|"219855.00"|"0.00"|"219855.00"|"0.00"
"PO"|"20"|"14224001"|"1"|"53185"|"WE-STUMBAUGH, DAVID"|"8/12/2014 12:00:00 AM"|"20"|" 20142-001"|"SCL NSC ANNEX"|"8930000 - DUES & SUBSCRIPTIONS"|"1"|"148.65"|"0.00"|"148.65"|"0.00"
"PO"|"20"|"14224002"|"1"|"52531"|"SHERWIN-WILLIAMS CO"|"8/12/2014 12:00:00 AM"|"20"|" 20641-000"|"2014 WEYER MAIN JOB"|"MISC ITEMS                    "|"1"|"50.00"|"0.00"|"50.00"|"0.00"
"PO"|"20"|"14224065"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"8/12/2014 12:00:00 AM"|"20"|" 20132-001"|"NSD INGLEMOOR HIGH"|"PLUMBING MATERIALS            "|"1"|"176.92"|"0.00"|"176.92"|"0.00"
"PO"|"20"|"14224067"|"1"|"51408"|"JOHNSON-BARROW, INC - WA"|"8/12/2014 12:00:00 AM"|"20"|" 20078-001"|"HMC EAST CHILLER AND"|"EQUIPMENT                     "|"1"|"1283.50"|"0.00"|"1283.50"|"0.00"
"PO"|"20"|"14224110"|"1"|"50061"|"AEP-SPAN"|"8/12/2014 12:00:00 AM"|"20"|" 20133-001"|"GOVERNOR'S MANSION"|"SM PRODUCTION MATERIALS       "|"1"|"466.81"|"0.00"|"466.81"|"0.00"
"PO"|"20"|"14224143"|"1"|"51105"|"GRAINGER INC"|"8/12/2014 12:00:00 AM"|"20"|" 20676-001"|"MS SN1&2 DC CRITICAL"|"MISC ITEMS                    "|"1"|"90.47"|"0.00"|"90.47"|"0.00"
"PO"|"20"|"14224198"|"1"|"52771"|"THOMPSON LABORATORIES INC"|"8/12/2014 12:00:00 AM"|"20"|" 20525-001"|"NSD ADMIN CRITICAL"|"HVAC MATERIALS                "|"1"|"30.00"|"0.00"|"30.00"|"0.00"
"PO"|"20"|"14225192"|"1"|"50673"|"DPE SYSTEMS INC"|"8/13/2014 12:00:00 AM"|"20"|" 21490-001"|"UW METERING AEM YR 2"|"MISC ITEMS                    "|"1"|"3495.00"|"0.00"|"3495.00"|"0.00"
"PO"|"20"|"14226020"|"1"|"51374"|"PINNACLE INFOTECH INC"|"8/14/2014 12:00:00 AM"|"20"|" 21006-001"|"CITY OF FIFE ESPC"|"MISC ITEMS                    "|"1"|"350.00"|"0.00"|"350.00"|"0.00"
"PO"|"20"|"14226038"|"1"|"51105"|"GRAINGER INC"|"8/14/2014 12:00:00 AM"|"20"|" 20663-001"|"SSA NSC"|"MISC ITEMS                    "|"1"|"45704.35"|"0.00"|"1602.24"|"0.00"
"PO"|"20"|"14226076"|"1"|"50774"|"DON'S GROUP ATTIRE"|"8/14/2014 12:00:00 AM"|"20"|" 20619-001"|"APPLE PRINEVILLE"|"MISC ITEMS                    "|"1"|"160.00"|"0.00"|"160.00"|"0.00"
"PO"|"20"|"14226109"|"1"|"50774"|"DON'S GROUP ATTIRE"|"8/14/2014 12:00:00 AM"|"20"|" 20615-001"|"DISNEY"|"MISC ITEMS                    "|"1"|"324.00"|"0.00"|"324.00"|"0.00"
"PO"|"20"|"14226175"|"1"|"50080"|"AIR REPS LLC"|"8/14/2014 12:00:00 AM"|"20"|" 20131-001"|"UWMC PHASE 2"|"EQUIPMENT                     "|"1"|"62840.00"|"0.00"|"62840.00"|"0.00"
"PO"|"20"|"14227017"|"1"|"50576"|"COMPTON LUMBER"|"8/15/2014 12:00:00 AM"|"20"|" 20145-001"|"PACIFIC TOWER PH 1"|"MISC ITEMS                    "|"1"|"451.08"|"0.00"|"451.08"|"0.00"
"PO"|"20"|"14227029"|"1"|"52531"|"SHERWIN-WILLIAMS CO"|"8/15/2014 12:00:00 AM"|"20"|" 20641-000"|"2014 WEYER MAIN JOB"|"MISC ITEMS                    "|"1"|"200.00"|"0.00"|"200.00"|"0.00"
"PO"|"20"|"14227037"|"1"|"50567"|"COMMERCIAL CHEMTECH INC"|"8/15/2014 12:00:00 AM"|"20"|" 20138-001"|"MUKILTEO SD PH 5"|"MISC ITEMS                    "|"1"|"373.50"|"0.00"|"373.50"|"0.00"
"PO"|"20"|"14227149"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"8/15/2014 12:00:00 AM"|"20"|" 20241-001"|"MORTON SCHOOL"|"ELECTRICAL MATERIALS          "|"1"|"1773.39"|"0.00"|"0.01"|"0.00"
"PO"|"20"|"14230060"|"1"|"50793"|"DUNN LUMBER CO INC"|"8/18/2014 12:00:00 AM"|"20"|" 20142-001"|"SCL NSC ANNEX"|"MISC ITEMS                    "|"1"|"358.31"|"0.00"|"358.31"|"0.00"
"PO"|"20"|"14230074"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"8/18/2014 12:00:00 AM"|"20"|" 20241-001"|"MORTON SCHOOL"|"ELECTRICAL MATERIALS          "|"1"|"344.82"|"0.00"|"136.05"|"0.00"
"PO"|"20"|"14230105"|"1"|"50560"|"COLUMBIA HYDRONICS CO."|"8/18/2014 12:00:00 AM"|"20"|" 20672-001"|"WA CTS MAINT REPAIR"|"MISC ITEMS                    "|"1"|"321.23"|"0.00"|"321.23"|"0.00"
"PO"|"20"|"14230135"|"1"|"52812"|"TRANE PARTS CENTER"|"8/18/2014 12:00:00 AM"|"20"|" 20641-000"|"2014 WEYER MAIN JOB"|"MISC ITEMS                    "|"1"|"57.00"|"0.00"|"57.00"|"0.00"
"PO"|"20"|"14231034"|"1"|"52812"|"TRANE PARTS CENTER"|"8/19/2014 12:00:00 AM"|"20"|" 20139-001"|"UNIVERSITY PLACE SD"|"HVAC MATERIALS                "|"1"|"1484.29"|"0.00"|"1484.29"|"0.00"
"PO"|"20"|"14231045"|"1"|"51852"|"MICONTROLS INC"|"8/19/2014 12:00:00 AM"|"20"|" 20139-001"|"UNIVERSITY PLACE SD"|"HVAC MATERIALS                "|"1"|"51.58"|"0.00"|"51.58"|"0.00"
"PO"|"20"|"14231052"|"1"|"52648"|"STAR RENTALS"|"8/19/2014 12:00:00 AM"|"20"|" 20202-001"|"AVISTA 1970S"|"RENTALS                       "|"1"|"1112.80"|"0.00"|"1112.80"|"0.00"
"PO"|"20"|"14231078"|"1"|"52812"|"TRANE PARTS CENTER"|"8/19/2014 12:00:00 AM"|"20"|" 20139-001"|"UNIVERSITY PLACE SD"|"HVAC MATERIALS                "|"1"|"22.19"|"0.00"|"22.19"|"0.00"
"PO"|"20"|"14231111"|"1"|"52648"|"STAR RENTALS"|"8/19/2014 12:00:00 AM"|"20"|" 20202-001"|"AVISTA 1970S"|"RENTALS                       "|"1"|"1565.28"|"0.00"|"1565.28"|"0.00"
"PO"|"20"|"14231113"|"1"|"52080"|"PAC MOBILE STRUCTURES INC"|"8/19/2014 12:00:00 AM"|"20"|" 20202-001"|"AVISTA 1970S"|"RENTALS                       "|"1"|"4789.62"|"0.00"|"4389.33"|"0.00"
"PO"|"20"|"14232004"|"1"|"51052"|"GENSCO INC"|"8/20/2014 12:00:00 AM"|"20"|" 20139-001"|"UNIVERSITY PLACE SD"|"HVAC MATERIALS                "|"1"|"195.06"|"0.00"|"195.06"|"0.00"
"PO"|"20"|"14232039"|"1"|"52769"|"THERMAL SUPPLY INC"|"8/20/2014 12:00:00 AM"|"20"|" 20238-001"|"WASHOUGAL SCHOOL"|"MISC ITEMS                    "|"1"|"501.99"|"0.00"|"501.99"|"0.00"
"PO"|"20"|"14232072"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"8/20/2014 12:00:00 AM"|"20"|" 20135-001"|"SUMNER SD"|"MISC ITEMS                    "|"1"|"189.08"|"0.00"|"189.08"|"0.00"
"PO"|"20"|"14232082"|"1"|"50113"|"REPUBLIC SVCS OF BELLEVUE"|"8/20/2014 12:00:00 AM"|"20"|" 20306-001"|"U OF CO AT BOULDER"|"MISC ITEMS                    "|"1"|"403.00"|"0.00"|"403.00"|"0.00"
"PO"|"20"|"14232105"|"1"|"50576"|"COMPTON LUMBER"|"8/20/2014 12:00:00 AM"|"20"|" 20139-001"|"UNIVERSITY PLACE SD"|"MISC ITEMS                    "|"1"|"376.77"|"0.00"|"376.77"|"0.00"
"PO"|"20"|"14232108"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"8/20/2014 12:00:00 AM"|"20"|" 20139-001"|"UNIVERSITY PLACE SD"|"HVAC MATERIALS                "|"1"|"33.30"|"0.00"|"33.30"|"0.00"
"PO"|"20"|"14232121"|"1"|"52812"|"TRANE PARTS CENTER"|"8/20/2014 12:00:00 AM"|"20"|" 20139-001"|"UNIVERSITY PLACE SD"|"HVAC MATERIALS                "|"1"|"481.06"|"0.00"|"481.06"|"0.00"
"PO"|"20"|"14232163"|"1"|"52682"|"STUSSER ELECTRIC COMPANY"|"8/20/2014 12:00:00 AM"|"20"|" 20641-000"|"2014 WEYER MAIN JOB"|"ELECTRICAL MATERIALS          "|"1"|"1456.80"|"0.00"|"1456.80"|"0.00"
"PO"|"20"|"14233057"|"1"|"50188"|"ASCO SERVICES INC"|"8/21/2014 12:00:00 AM"|"20"|" 20615-001"|"DISNEY"|"MISC ITEMS                    "|"1"|"270.92"|"0.00"|"270.92"|"0.00"
"PO"|"20"|"14233102"|"1"|"52812"|"TRANE PARTS CENTER"|"8/21/2014 12:00:00 AM"|"20"|" 20641-000"|"2014 WEYER MAIN JOB"|"HVAC MATERIALS                "|"1"|"203.00"|"0.00"|"203.00"|"0.00"
"PO"|"20"|"14233104"|"1"|"51105"|"GRAINGER INC"|"8/21/2014 12:00:00 AM"|"20"|" 21714-001"|"MSU N HEDGES HEAT"|"COMMISSIONING MATERIALS       "|"1"|"658.51"|"0.00"|"658.51"|"0.00"
"PO"|"20"|"14233112"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"8/21/2014 12:00:00 AM"|"20"|" 20225-001"|"GREAT ALBANY PS"|"ELECTRICAL MATERIALS          "|"1"|"225.27"|"0.00"|"225.27"|"0.00"
"PO"|"20"|"14233118"|"1"|"51374"|"PINNACLE INFOTECH INC"|"8/21/2014 12:00:00 AM"|"20"|" 20373-001"|"GLENDALE CC PH 1 TA3"|"MISC ITEMS                    "|"1"|"360.00"|"0.00"|"360.00"|"0.00"
"PO"|"20"|"14233122"|"1"|"51105"|"GRAINGER INC"|"8/21/2014 12:00:00 AM"|"20"|" 20676-001"|"MS SN1&2 DC CRITICAL"|"MISC ITEMS                    "|"1"|"4045.80"|"0.00"|"4045.80"|"0.00"
"PO"|"20"|"14233146"|"1"|"52248"|"PUGET SOUND PIPE & SUPPLY"|"8/21/2014 12:00:00 AM"|"20"|" 20132-001"|"NSD INGLEMOOR HIGH"|"PIPING MATERIALS              "|"1"|"552.21"|"0.00"|"552.21"|"0.00"
"PO"|"20"|"14233153"|"1"|"52768"|"THERMAL SUPPLY INC"|"8/21/2014 12:00:00 AM"|"20"|" 20641-000"|"2014 WEYER MAIN JOB"|"MISC ITEMS                    "|"1"|"1124.81"|"0.00"|"1124.81"|"0.00"
"PO"|"20"|"14233194"|"1"|"53103"|"WE-CHAPMAN, DAVID"|"8/21/2014 12:00:00 AM"|"20"|" 20140-001"|"STANWOOD CAMANO SD"|"RENTALS                       "|"1"|"844.32"|"0.00"|"844.32"|"0.00"
"PO"|"20"|"14234061"|"1"|"55889"|"THE HALLGREN COMPANY"|"8/22/2014 12:00:00 AM"|"20"|" 20402-001"|"SEYMOUR MEM HOSPITAL"|"MISC ITEMS                    "|"1"|"24495.00"|"0.00"|"24495.00"|"0.00"
"PO"|"20"|"14234067"|"1"|"53690"|"CH2O INCORPORATED"|"8/22/2014 12:00:00 AM"|"20"|" 20137-001"|"NORTH THURSTON SD P3"|"MISC ITEMS                    "|"1"|"618.43"|"0.00"|"618.43"|"0.00"
"PO"|"20"|"14234101"|"1"|"52760"|"TEXAS AIRSYSTEMS LLC"|"8/22/2014 12:00:00 AM"|"20"|" 20402-001"|"SEYMOUR MEM HOSPITAL"|"MISC ITEMS                    "|"1"|"112340.00"|"0.00"|"112340.00"|"0.00"
"PO"|"20"|"14234102"|"1"|"50576"|"COMPTON LUMBER"|"8/22/2014 12:00:00 AM"|"20"|" 20139-001"|"UNIVERSITY PLACE SD"|"MISC ITEMS                    "|"1"|"127.07"|"0.00"|"127.07"|"0.00"
"PO"|"20"|"14234131"|"1"|"50666"|"CUTTING EDGE ENGRAVING"|"8/22/2014 12:00:00 AM"|"20"|" 20139-001"|"UNIVERSITY PLACE SD"|"MISC ITEMS                    "|"1"|"43.40"|"0.00"|"43.40"|"0.00"
"PO"|"20"|"14237002"|"1"|"52760"|"TEXAS AIRSYSTEMS LLC"|"8/25/2014 12:00:00 AM"|"20"|" 20400-001"|"SEYMOUR HOSPITAL"|"MISC ITEMS                    "|"1"|"1650.00"|"0.00"|"1650.00"|"0.00"
"PO"|"20"|"14237049"|"1"|"52310"|"REFRIGERATION SUPPLIES"|"8/25/2014 12:00:00 AM"|"20"|" 20139-001"|"UNIVERSITY PLACE SD"|"HVAC MATERIALS                "|"1"|"198.02"|"0.00"|"198.02"|"0.00"
"PO"|"20"|"14237122"|"1"|"52310"|"REFRIGERATION SUPPLIES"|"8/25/2014 12:00:00 AM"|"20"|" 20554-000"|"AT&T"|"PIPING MATERIALS              "|"1"|"62.27"|"0.00"|"62.27"|"0.00"
"PO"|"20"|"14237209"|"1"|"50666"|"CUTTING EDGE ENGRAVING"|"8/25/2014 12:00:00 AM"|"20"|" 20135-001"|"SUMNER SD"|"MISC ITEMS                    "|"1"|"132.30"|"0.00"|"132.30"|"0.00"
"PO"|"20"|"14238013"|"1"|"52248"|"PUGET SOUND PIPE & SUPPLY"|"8/26/2014 12:00:00 AM"|"20"|" 20141-001"|"TAHOMA SD PH 4"|"PIPING MATERIALS              "|"1"|"1105.56"|"0.00"|"1105.56"|"0.00"
"PO"|"20"|"14238020"|"1"|"52248"|"PUGET SOUND PIPE & SUPPLY"|"8/26/2014 12:00:00 AM"|"20"|" 20132-001"|"NSD INGLEMOOR HIGH"|"PIPING MATERIALS              "|"1"|"967.85"|"0.00"|"967.85"|"0.00"
"PO"|"20"|"14238022"|"1"|"52871"|"UNITED AIR FILTER"|"8/26/2014 12:00:00 AM"|"20"|" 20615-001"|"DISNEY"|"MISC ITEMS                    "|"1"|"848.52"|"0.00"|"848.52"|"0.00"
"PO"|"20"|"14238024"|"1"|"52310"|"REFRIGERATION SUPPLIES"|"8/26/2014 12:00:00 AM"|"20"|" 20139-001"|"UNIVERSITY PLACE SD"|"HVAC MATERIALS                "|"1"|"275.57"|"0.00"|"275.57"|"0.00"
